,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,COMB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,HNB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,NDB.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,BFLN.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,DFCC.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK,SAMP.N0000.LK
,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-21,89.52,89.92,88.71,89.18,89.18,15161,,,89.18,89.18,0.0,0.0,,,,,,,154.72,155.96,153.09,153.87,153.87,31598,,,153.87,153.87,0.0,0.0,,,,,,,60.91,61.22,60.73,60.91,60.91,120346,,,60.91,60.91,0.0,0.0,,,,,,,49.39,50.01,49.05,49.89,49.89,33472,,,49.89,49.89,0.0,0.0,,,,,,,68.31,69.19,67.86,68.33,68.33,40178,,,68.33,68.33,0.0,0.0,,,,,,,72.79,73.37,71.95,72.48,72.48,154419,,,72.48,72.48,0.0,0.0,,,,,,
2024-03-22,89.38,93.77,86.25,86.85,86.85,111476,,,87.91791666666666,87.9701923076923,-0.05227564102564486,-0.029042022792024922,,,,,-0.026126934290199744,,153.05,161.49,150.33,158.79,158.79,130647,,,156.535,156.42461538461538,0.11038461538461775,0.061324786324787633,,,,,0.03197504386820027,,60.4,61.13,58.75,60.11,60.11,163853,,,60.47666666666667,60.49461538461537,-0.01794871794870545,-0.009971509971503027,,,,,-0.013134132326383163,,49.69,50.22,48.96,49.54,49.54,128203,,,49.70041666666667,49.70826923076923,-0.00785256410256352,-0.004362535612535289,,,,,-0.00701543395470039,,68.16,69.02,66.79,68.01,68.01,126619,,,68.15666666666667,68.16384615384615,-0.007179487179485022,-0.00398860398860279,,,,,-0.004683155275867046,,73.04,74.29,72.09,74.1,74.1,45977,,,73.3575,73.32115384615383,0.036346153846167795,0.02019230769231544,,,,,0.022350993377483253,
2024-03-23,87.14,93.4,85.64,87.02,87.02,179601,,,87.5674595842956,87.62879743716115,-0.061337852865548825,-0.04227801872379701,,,,,0.001957397812320183,,158.68,163.55,146.76,153.82,153.82,167317,,,155.4753348729792,155.48880236569738,-0.01346749271817771,0.030672212946523145,,,,,-0.03129920020152399,,59.83,61.02,56.04,57.69,57.69,43799,,,59.38903002309469,59.48694430754065,-0.09791428444595596,-0.04601363065775422,,,,,-0.040259524205623065,,49.29,51.26,48.09,51.17,51.17,28177,,,50.27399538106235,50.23345490389355,0.04054047716879694,0.014040338478174638,,,,,0.032902704884941514,,67.88,68.19,67.79,67.94,67.94,187673,,,68.07210161662817,68.08342040413997,-0.011318787511797268,-0.006992777563682493,,,,,-0.0010292604028820929,,74.0,76.63,69.21,72.26,72.26,149781,,,72.9291454965358,72.93989157220305,-0.010746075667256605,0.007512642381015422,,,,,-0.02483130904183517,
2024-03-24,87.86,93.91,85.66,89.68,89.68,51061,,,88.23430603448276,88.20222403704125,0.03208199744150875,-0.017088311350725957,,,,,0.030567685589519833,,154.93,157.76,153.29,156.01,156.01,86275,,,155.64410775862066,155.63450644813088,0.009601310489784964,0.023534373360907232,,,,,0.014237420361461472,,57.72,57.75,55.07,56.72,56.72,22235,,,58.54652155172414,58.71342759345528,-0.16690604173113854,-0.08696634443600093,,,,,-0.016814005893569073,,50.79,51.55,50.48,51.13,51.13,84793,,,50.54420258620689,50.48408973412113,0.06011285208576567,0.029647558534946664,,,,,-0.0007817080320500214,,68.01,68.65,67.45,68.13,68.13,174100,,,68.09037787356321,68.09644202363367,-0.006064150070457686,-0.006678201854595499,,,,,0.0027965852222548993,,71.73,72.28,71.67,71.95,71.95,173530,,,72.62006752873563,72.66316114646064,-0.043093617725006084,-0.009630399660319774,,,,,-0.004290063659009191,
2024-03-25,90.18,90.81,89.58,90.71,90.71,159764,,,88.90694323684136,88.78378762642143,0.12315561041992851,0.024631084701943733,,,,,0.011485280999107728,,156.99,159.59,152.59,156.47,156.47,199908,,,155.86849972888382,155.82826084888515,0.04023887999866815,0.0285035864254482,,,,,0.0029485289404524995,,56.4,56.53,55.26,56.53,56.53,123226,,,57.998639853121645,58.20708172876991,-0.208441875648262,-0.12310256861861071,,,,,-0.00334978843441458,,51.4,53.63,50.63,52.78,52.78,39273,,,51.151660752846716,51.01652079448745,0.13513995835926806,0.06102916248078239,,,,,0.03227068257383148,,67.94,68.92,67.39,68.35,68.35,195752,,,68.16091627743266,68.15524316417799,0.005673113254673012,-0.0030039648516003454,,,,,0.003229120798473595,,71.8,72.02,70.59,70.63,70.63,177771,,,72.07937329363304,72.19166269062215,-0.11228939698911233,-0.04016913042209765,,,,,-0.018346073662265594,
2024-03-26,91.14,93.26,88.19,92.94,92.94,174155,,,89.88718820861676,89.6162438160885,0.2709443925282642,0.09139568587786977,,,,,0.024583838606548447,,156.75,162.32,149.49,160.84,160.84,167806,,,157.07683584442242,156.83207222865596,0.244763615766459,0.0871220782018953,,,,,0.027928676423595533,,56.83,60.55,51.4,55.58,55.58,44142,,,57.41078312464324,57.68089821134951,-0.2701150867062694,-0.16295113475825276,,,,,-0.01680523615779239,,52.78,52.9,52.3,52.34,52.34,112272,,,51.44048970820044,51.28160312366015,0.1588865845402907,0.08755396462632524,,,,,-0.008336491095111698,,68.46,70.36,67.75,68.1,68.1,13592,,,68.14611041722307,68.14417839899681,0.0019320182262561048,-0.0016660390021510088,,,,,-0.003657644476956823,,70.52,72.35,68.5,71.63,71.63,24500,,,71.97015194183908,72.07916613335145,-0.10901419151237235,-0.0588299696889125,,,,,0.014158289678606772,
2024-03-27,92.9,93.25,88.71,92.9,92.9,138947,,,90.55948661883983,90.20024283085634,0.35924378798348755,0.15918089498365484,,,,,-0.00043038519474924986,,161.06,162.94,156.77,158.78,158.78,137001,,,157.45689096682287,157.1785010849996,0.27838988182327284,0.13552685673777945,,,,,-0.012807759263864682,,56.05,57.59,55.33,56.18,56.18,102494,,,57.136138176560664,57.413971244911075,-0.2778330683504109,-0.19202468737932255,,,,,0.010795250089960406,,52.7,53.61,52.49,53.47,53.47,119314,,,51.893367829100825,51.6707981637685,0.22256966533232259,0.12172283658387709,,,,,0.0215896064195642,,68.01,68.97,67.8,68.27,68.27,105258,,,68.17375594416316,68.16655511849335,0.007200825669812616,0.0005779278998983849,,,,,0.0024963289280470757,,71.73,72.41,69.12,71.84,71.84,79075,,,71.94110899138458,72.03663167633925,-0.09552268495467331,-0.06811591705010704,,,,,0.0029317325143096706,
2024-03-28,92.77,92.84,89.2,91.26,91.26,100833,,,90.70567296440085,90.37099596981375,0.3346769945870989,0.20135590792324695,,,,,-0.017653390742734087,,158.28,159.2,157.63,158.5,158.5,45558,,,157.6745717444967,157.39142730473677,0.28314443975992276,0.1710021378872645,,,,,-0.0017634462778687299,,55.86,57.8,54.55,57.2,57.2,67995,,,57.14946515480338,57.37949517550669,-0.23003002070331036,-0.20115808366752838,,,,,0.01815592737629057,,53.36,54.73,53.3,54.23,54.23,109343,,,52.38098694840781,52.08314899232219,0.2978379560856226,0.16404661164570283,,,,,0.014213577707125502,,68.15,69.02,67.47,68.85,68.85,121721,,,68.31487765559488,68.27667502352398,0.038202632070905906,0.00961985184491025,,,,,0.008495678921927707,,71.86,73.1,68.63,72.52,72.52,102874,,,72.06191462237405,72.11451429033879,-0.052599667964742025,-0.06438707061176512,,,,,0.009465478841870656,
